StartTime,EndTime,CSID,InitialSOC
"000219,81,614700,853800,0,0,0,239100,000169,001437,5167.29,,0.747781,001437,0.75,0",,,
"000227,81,627700,864800,0,0,0,237100,000169,001437,5162.76,,0.6978,001437,0.7,0",,,
"000228,81,628300,867100,0,0,0,238800,000169,001437,5165.22,,0.797784,001437,0.8,0",,,
"000050,81,152800,891900,0,0,0,739100,001123,001031,9030.68,,0.793148,001031,0.8,0",,,
"000267,81,732400,972100,0,0,0,239700,001437,000169,5171.81,,0.747776,000169,0.75,0",,,
"000235,81,656400,973500,0,0,0,317100,000169,001437,5163.96,,0.697059,001437,0.7,0",,,
"000273,81,749600,974600,0,0,0,225000,000004,001086,3937.07,,0.797913,001086,0.8,0",,,
"000279,81,761400,974800,0,0,0,213400,000004,001086,3937.56,,0.74802,001086,0.75,0",,,
"000269,81,740000,978000,0,0,0,238000,001437,000169,5173.21,,0.697792,000169,0.7,0",,,
"000241,81,675300,978400,0,0,0,303100,000169,001437,5163.91,,0.747189,001437,0.75,0",,,
"000272,81,745300,984500,0,0,0,239200,001437,000169,5170.82,,0.79778,000169,0.8,0",,,
"000284,81,778400,1017600,0,0,0,239200,000169,001437,5164.11,,0.74778,001437,0.75,0",,,
"000288,81,784300,1022300,0,0,0,238000,000169,001437,5165.57,,0.797792,001437,0.8,0",,,
"000309,81,840900,1034200,0,0,0,193300,001086,000004,3935.74,,0.748207,000004,0.75,0",,,
"000300,81,813800,1095700,0,0,0,281900,001437,000169,5173.58,,0.747385,000169,0.75,0",,,
"000297,81,810700,1095900,0,0,0,285200,001437,000169,5170.75,,0.747354,000169,0.75,0",,,
"000304,81,828800,1098000,0,0,0,269200,001437,000169,5173.63,,0.747503,000169,0.75,0",,,
"000301,81,816100,1098200,0,0,0,282100,001437,000169,5169.87,,0.747383,000169,0.75,0",,,
"000291,81,797300,1110900,0,0,0,313600,000169,001437,5163.25,,0.747092,001437,0.75,0",,,
"000305,81,833500,1118500,0,0,0,285000,000169,001437,5167.24,,0.797356,001437,0.8,0",,,
"000308,81,838400,1120600,0,0,0,282200,000169,001437,5162.22,,0.797382,001437,0.8,0",,,
"000084,81,225500,1131700,0,0,0,906200,001031,001123,9026.4,,0.791601,001123,0.8,0",,,
"000349,81,952100,1133400,0,0,0,181300,000004,001086,3938.56,,0.798318,001086,0.8,0",,,
"000340,81,924000,1161300,0,0,0,237300,000169,001437,5164.85,,0.797798,001437,0.8,0",,,
"000341,81,927000,1174300,0,0,0,247300,001086,000004,3935.86,,0.797707,000004,0.8,0",,,
"000356,81,962800,1179800,0,0,0,217000,001086,000004,3935.82,,0.797987,000004,0.8,0",,,
"000373,81,992500,1180900,0,0,0,188400,001086,000004,3933.89,,0.798252,000004,0.8,0",,,
"000364,81,975400,1238200,0,0,0,262800,001437,000169,5170.63,,0.697562,000169,0.7,0",,,
"000361,81,973000,1240500,0,0,0,267500,001437,000169,5173.32,,0.747518,000169,0.75,0",,,
"000371,81,989900,1242600,0,0,0,252700,001437,000169,5170.99,,0.747655,000169,0.75,0",,,
"000366,81,977300,1242700,0,0,0,265400,001437,000169,5174.05,,0.747538,000169,0.75,0",,,
"000368,81,983700,1244700,0,0,0,261000,001437,000169,5172.61,,0.797579,000169,0.8,0",,,
"000346,81,945100,1251100,0,0,0,306000,000169,001437,5166.2,,0.797162,001437,0.8,0",,,
"000377,81,1009300,1251700,0,0,0,242400,001437,000169,5169.92,,0.747751,000169,0.75,0",,,
"000384,81,1021300,1252200,0,0,0,230900,000004,001086,3937.5,,0.697858,001086,0.7,0",,,
"000350,81,956100,1253700,0,0,0,297600,000169,001437,5166.19,,0.79724,001437,0.8,0",,,
"000351,81,958300,1255900,0,0,0,297600,000169,001437,5162.33,,0.49724,001437,0.5,0",,,
"000354,81,962200,1258600,0,0,0,296400,000169,001437,5167.18,,0.647251,001437,0.65,0",,,
"000367,81,979700,1262800,0,0,0,283100,000169,001437,5164.61,,0.747374,001437,0.75,0",,,
"000410,81,1084200,1266400,0,0,0,182200,000004,001086,3937.92,,0.798309,001086,0.8,0",,,
"000380,81,1010900,1267000,0,0,0,256100,000169,001437,5163.68,,0.747624,001437,0.75,0",,,
"000389,81,1031600,1270300,0,0,0,238700,001437,000169,5171.15,,0.797785,000169,0.8,0",,,
"000386,81,1026200,1270500,0,0,0,244300,000169,001437,5165.69,,0.697733,001437,0.7,0",,,
"000383,81,1020000,1271200,0,0,0,251200,000169,001437,5164.41,,0.747669,001437,0.75,0",,,
"000387,81,1030000,1274500,0,0,0,244500,000169,001437,5163.12,,0.647731,001437,0.65,0",,,
"000391,81,1037100,1278200,0,0,0,241100,000169,001437,5165.18,,0.797763,001437,0.8,0",,,
"000226,81,622700,1300200,0,0,0,677500,001031,001123,9027.73,,0.793719,001123,0.8,0",,,
"000394,81,1047600,1314200,0,0,0,266600,001086,000004,3935.28,,0.797528,000004,0.8,0",,,
"000423,81,1146900,1387400,0,0,0,240500,001437,000169,5173.05,,0.797768,000169,0.8,0",,,
"000405,81,1075300,1393500,0,0,0,318200,000169,001437,5163,,0.747049,001437,0.75,0",,,
"000416,81,1119000,1398400,0,0,0,279400,000169,001437,5162.95,,0.797408,001437,0.8,0",,,
"000418,81,1122900,1400700,0,0,0,277800,000169,001437,5163.41,,0.797423,001437,0.8,0",,,
"000425,81,1157800,1401000,0,0,0,243200,000169,001437,5164.93,,0.747743,001437,0.75,0",,,
"000180,81,505300,1409400,0,0,0,904100,001031,001123,9026.41,,0.69162,001123,0.7,0",,,
"000428,81,1177000,1413900,0,0,0,236900,001437,000169,5172.07,,0.647802,000169,0.65,0",,,
"000430,81,1184500,1421800,0,0,0,237300,001437,000169,5169.71,,0.747798,000169,0.75,0",,,
"000434,81,1203200,1440800,0,0,0,237600,000169,001437,5167.26,,0.747795,001437,0.75,0",,,
"000259,81,718800,1451900,0,0,0,733100,001123,001031,9029.2,,0.793204,001031,0.8,0",,,
"000465,81,1270600,1459200,0,0,0,188600,001086,000004,3935.15,,0.79825,000004,0.8,0",,,
"000452,81,1242600,1515800,0,0,0,273200,001437,000169,5169.3,,0.747466,000169,0.75,0",,,
"000469,81,1279500,1524900,0,0,0,245400,001437,000169,5171.22,,0.747723,000169,0.75,0",,,
"000435,81,1209700,1530900,0,0,0,321200,000169,001437,5163.14,,0.647021,001437,0.65,0",,,
"000449,81,1240800,1531000,0,0,0,290200,000169,001437,5165.74,,0.747308,001437,0.75,0",,,
"000437,81,1216400,1533500,0,0,0,317100,000169,001437,5163.13,,0.747059,001437,0.75,0",,,
"000451,81,1241300,1533600,0,0,0,292300,000169,001437,5166.58,,0.747289,001437,0.75,0",,,
"000494,81,1352900,1534100,0,0,0,181200,000004,001086,3936.83,,0.748319,001086,0.75,0",,,
"000453,81,1244700,1538400,0,0,0,293700,000169,001437,5163.08,,0.797276,001437,0.8,0",,,
"000470,81,1280400,1545000,0,0,0,264600,000169,001437,5162.76,,0.797545,001437,0.8,0",,,
"000476,81,1309100,1548900,0,0,0,239800,000169,001437,5166.33,,0.697775,001437,0.7,0",,,
"000473,81,1298400,1549200,0,0,0,250800,000169,001437,5164.72,,0.797673,001437,0.8,0",,,
"000479,81,1314000,1553100,0,0,0,239100,000169,001437,5164.15,,0.797781,001437,0.8,0",,,
"000483,81,1324600,1562500,0,0,0,237900,001437,000169,5170.58,,0.797792,000169,0.8,0",,,
"000486,81,1333300,1570400,0,0,0,237100,000169,001437,5163.59,,0.7978,001437,0.8,0",,,
"000487,81,1334600,1571300,0,0,0,236700,000169,001437,5167.59,,0.797804,001437,0.8,0",,,
"000488,81,1337200,1574900,0,0,0,237700,000169,001437,5163.18,,0.747794,001437,0.75,0",,,
"000489,81,1338500,1575600,0,0,0,237100,000169,001437,5166.09,,0.7478,001437,0.75,0",,,
"000496,81,1357100,1594200,0,0,0,237100,001086,000004,3935.52,,0.747801,000004,0.75,0",,,
"000287,81,782100,1632900,0,0,0,850800,001087,000525,8220.99,,0.792115,000525,0.8,0",,,
"000485,81,1332400,1650900,0,0,0,318500,001437,000169,5172.96,,0.797046,000169,0.8,0",,,
"000498,81,1361400,1653500,0,0,0,292100,001437,000169,5173.86,,0.747291,000169,0.75,0",,,
"000499,81,1365000,1656000,0,0,0,291000,001437,000169,5172.59,,0.797301,000169,0.8,0",,,
"000507,81,1398800,1658400,0,0,0,259600,001437,000169,5173.81,,0.797592,000169,0.8,0",,,
"000510,81,1406800,1660600,0,0,0,253800,001437,000169,5173.06,,0.797645,000169,0.8,0",,,
"000512,81,1419000,1663100,0,0,0,244100,001437,000169,5170.81,,0.797735,000169,0.8,0",,,
"000536,81,1477500,1664000,0,0,0,186500,000004,001086,3939.31,,0.79827,001086,0.8,0",,,
"000518,81,1430600,1670100,0,0,0,239500,001437,000169,5173.37,,0.647778,000169,0.65,0",,,
"000500,81,1371000,1670900,0,0,0,299900,000169,001437,5163.07,,0.747218,001437,0.75,0",,,
"000503,81,1387000,1673600,0,0,0,286600,000169,001437,5166.37,,0.797342,001437,0.8,0",,,
"000513,81,1421000,1676000,0,0,0,255000,000169,001437,5163.46,,0.747634,001437,0.75,0",,,
"000517,81,1429100,1680800,0,0,0,251700,000169,001437,5167.16,,0.697665,001437,0.7,0",,,
"000520,81,1435600,1683000,0,0,0,247400,000169,001437,5166.93,,0.747704,001437,0.75,0",,,
"000526,81,1453400,1691900,0,0,0,238500,000169,001437,5162.95,,0.797787,001437,0.8,0",,,
"000528,81,1461100,1699600,0,0,0,238500,000169,001437,5166.93,,0.747787,001437,0.75,0",,,
"000544,81,1494300,1734200,0,0,0,239900,001086,000004,3935.28,,0.797775,000004,0.8,0",,,
"000007,81,21800,1742100,159100,159100,1602300,277100,005001,001437,5447.07,900000,0.798721,001437,0.2,0",,,
"000576,81,1587600,1768800,0,0,0,181200,001086,000004,3936.83,,0.798319,000004,0.8,0",,,
"000319,81,870200,1773000,0,0,0,902800,001087,000525,8221.99,,0.741633,000525,0.75,0",,,
"000533,81,1473700,1793300,0,0,0,319600,001437,000169,5169.49,,0.747036,000169,0.75,0",,,
"000538,81,1483000,1795800,0,0,0,312800,001437,000169,5169.29,,0.747099,000169,0.75,0",,,
"000539,81,1488600,1795900,0,0,0,307300,001437,000169,5174.06,,0.79715,000169,0.8,0",,,
"000540,81,1488900,1798200,0,0,0,309300,001437,000169,5170.63,,0.797131,000169,0.8,0",,,
"000567,81,1563300,1810800,0,0,0,247500,001437,000169,5171.04,,0.797704,000169,0.8,0",,,
"000543,81,1492500,1810900,0,0,0,318400,000169,001437,5163.45,,0.747047,001437,0.75,0",,,
"000541,81,1490100,1811000,0,0,0,320900,000169,001437,5167.67,,0.797024,001437,0.8,0",,,
"000558,81,1536600,1816100,0,0,0,279500,000169,001437,5167.21,,0.797407,001437,0.8,0",,,
"000570,81,1578300,1820000,0,0,0,241700,000169,001437,5167.56,,0.747757,001437,0.75,0",,,
"000571,81,1580000,1822700,0,0,0,242700,000169,001437,5163.71,,0.747748,001437,0.75,0",,,
"000573,81,1583700,1823300,0,0,0,239600,000169,001437,5167.11,,0.797777,001437,0.8,0",,,
"000578,81,1590600,1830100,0,0,0,239500,001437,000169,5172.89,,0.797778,000169,0.8,0",,,
"000393,81,1045300,1834000,0,0,0,788700,001031,001123,9026.46,,0.742689,001123,0.75,0",,,
"000584,81,1609500,1846100,0,0,0,236600,000169,001437,5164.85,,0.747804,001437,0.75,0",,,
"000592,81,1625400,1862300,0,0,0,236900,000169,001437,5164.15,,0.747802,001437,0.75,0",,,
"000594,81,1629000,1871600,0,0,0,242600,001437,000169,5171.97,,0.797749,000169,0.8,0",,,
"000605,81,1662000,1935800,0,0,0,273800,001437,000169,5173.39,,0.79746,000169,0.8,0",,,
"000617,81,1693900,1942500,0,0,0,248600,001437,000169,5173.95,,0.747693,000169,0.75,0",,,
"000618,81,1696900,1946800,0,0,0,249900,001437,000169,5170.16,,0.747681,000169,0.75,0",,,
"000629,81,1714300,1952200,0,0,0,237900,000004,001086,3937.5,,0.797794,001086,0.8,0",,,
"000604,81,1659600,1953500,0,0,0,293900,000169,001437,5163.95,,0.647274,001437,0.65,0",,,
"000608,81,1668100,1953600,0,0,0,285500,000169,001437,5167.37,,0.797352,001437,0.8,0",,,
"000607,81,1664600,1956000,0,0,0,291400,000169,001437,5162.99,,0.747297,001437,0.75,0",,,
"000631,81,1719200,1957100,0,0,0,237900,001437,000169,5174.59,,0.797792,000169,0.8,0",,,
"000621,81,1700600,1960700,0,0,0,260100,000169,001437,5163.22,,0.797587,001437,0.8,0",,,
"000625,81,1706200,1960700,0,0,0,254500,000169,001437,5165.09,,0.747639,001437,0.75,0",,,
"000627,81,1706400,1962900,0,0,0,256500,000169,001437,5163.91,,0.79762,001437,0.8,0",,,
"000638,81,1735500,1974100,0,0,0,238600,000169,001437,5165.28,,0.797786,001437,0.8,0",,,
"000640,81,1740200,1977300,0,0,0,237100,001437,000169,5173.57,,0.7478,000169,0.75,0",,,
"000666,81,1811400,1992600,0,0,0,181200,000004,001086,3936.83,,0.798319,001086,0.8,0",,,
"000645,81,1765600,2014100,0,0,0,248500,001086,000004,3933.06,,0.747695,000004,0.75,0",,,
"000646,81,1765900,2070900,0,0,0,305000,001437,000169,5172.7,,0.797171,000169,0.8,0",,,
"000698,81,1887800,2074300,0,0,0,186500,000004,001086,3939.31,,0.74827,001086,0.75,0",,,
"000663,81,1807500,2080500,0,0,0,273000,001437,000169,5172.91,,0.547467,000169,0.55,0",,,
"000667,81,1812100,2080700,0,0,0,268600,001437,000169,5171.91,,0.797508,000169,0.8,0",,,
"000673,81,1829600,2085100,0,0,0,255500,001437,000169,5170.59,,0.797629,000169,0.8,0",,,
"000676,81,1833600,2088900,0,0,0,255300,001437,000169,5171.18,,0.797631,000169,0.8,0",,,
"000654,81,1782300,2091000,0,0,0,308700,000169,001437,5163.24,,0.747137,001437,0.75,0",,,
"000656,81,1787200,2091100,0,0,0,303900,000169,001437,5166.2,,0.747181,001437,0.75,0",,,
"000697,81,1886500,2094600,0,0,0,208100,000004,001086,3937.07,,0.74807,001086,0.75,0",,,
"000709,81,1907300,2096100,0,0,0,188800,000004,001086,3938.48,,0.798248,001086,0.8,0",,,
"000675,81,1832700,2096200,0,0,0,263500,000169,001437,5163.26,,0.747555,001437,0.75,0",,,
"000681,81,1846900,2098600,0,0,0,251700,000169,001437,5163.01,,0.797665,001437,0.8,0",,,
"000668,81,1814600,2098600,0,0,0,284000,000169,001437,5166.52,,0.747366,001437,0.75,0",,,
"000691,81,1877600,2115100,0,0,0,237500,000169,001437,5165.72,,0.797796,001437,0.8,0",,,
"000705,81,1901100,2137900,0,0,0,236800,000169,001437,5163.18,,0.797803,001437,0.8,0",,,
"000708,81,1905000,2142200,0,0,0,237200,000169,001437,5163.44,,0.697799,001437,0.7,0",,,
"000700,81,1893200,2154100,0,0,0,260900,001086,000004,3933.06,,0.747581,000004,0.75,0",,,
"000712,81,1914000,2156500,0,0,0,242500,000169,001437,5163.97,,0.74775,001437,0.75,0",,,
"000699,81,1888200,2210800,0,0,0,322600,001437,000169,5173.61,,0.747008,000169,0.75,0",,,
"000701,81,1895000,2210800,0,0,0,315800,001437,000169,5169.74,,0.747071,000169,0.75,0",,,
"000702,81,1898100,2213400,0,0,0,315300,001437,000169,5174.51,,0.797076,000169,0.8,0",,,
"000737,81,1980100,2226300,0,0,0,246200,001437,000169,5171.13,,0.747716,000169,0.75,0",,,
"000743,81,2005700,2232200,0,0,0,226500,000004,001086,3937.5,,0.747899,001086,0.75,0",,,
"000741,81,1995300,2233300,0,0,0,238000,001437,000169,5174.29,,0.797792,000169,0.8,0",,,
"000724,81,1949100,2236000,0,0,0,286900,000169,001437,5163.6,,0.797339,001437,0.8,0",,,
"000725,81,1952300,2238400,0,0,0,286100,000169,001437,5164.84,,0.747346,001437,0.75,0",,,
"000723,81,1948400,2238500,0,0,0,290100,000169,001437,5165.71,,0.797309,001437,0.8,0",,,
"000740,81,1992600,2247300,0,0,0,254700,000169,001437,5166.15,,0.747637,001437,0.75,0",,,
"000748,81,2014000,2251500,0,0,0,237500,001437,000169,5171.88,,0.747796,000169,0.75,0",,,
"000751,81,2018800,2260100,0,0,0,241300,000169,001437,5166.64,,0.647761,001437,0.65,0",,,
"000766,81,2075900,2294100,0,0,0,218200,001086,000004,3933.06,,0.747976,000004,0.75,0",,,
"000785,81,2121200,2306300,0,0,0,185100,001086,000004,3935.65,,0.798282,000004,0.8,0",,,
"000752,81,2035600,2350800,0,0,0,315200,001437,000169,5170.63,,0.797077,000169,0.8,0",,,
"000763,81,2072400,2353300,0,0,0,280900,001437,000169,5173.06,,0.747394,000169,0.75,0",,,
"000772,81,2092600,2358000,0,0,0,265400,001437,000169,5173.66,,0.747538,000169,0.75,0",,,
"000771,81,2090100,2360400,0,0,0,270300,001437,000169,5170.88,,0.747492,000169,0.75,0",,,
"000778,81,2106500,2364500,0,0,0,258000,001437,000169,5171.25,,0.797606,000169,0.8,0",,,
"000776,81,2103400,2364600,0,0,0,261200,001437,000169,5169.38,,0.647577,000169,0.65,0",,,
"000758,81,2059400,2370900,0,0,0,311500,000169,001437,5163.82,,0.797111,001437,0.8,0",,,
"000768,81,2079000,2373600,0,0,0,294600,000169,001437,5166.88,,0.797267,001437,0.8,0",,,
"000797,81,2159000,2374600,0,0,0,215600,000004,001086,3937.07,,0.748,001086,0.75,0",,,
"000791,81,2136300,2374900,0,0,0,238600,001437,000169,5169.08,,0.747786,000169,0.75,0",,,
"000767,81,2078900,2376000,0,0,0,297100,000169,001437,5163.37,,0.747244,001437,0.75,0",,,
"000782,81,2116400,2376100,0,0,0,259700,000169,001437,5166.04,,0.747591,001437,0.75,0",,,
"000786,81,2124000,2378500,0,0,0,254500,000169,001437,5165.58,,0.797639,001437,0.8,0",,,
"000789,81,2128000,2385100,0,0,0,257100,000169,001437,5164.74,,0.797615,001437,0.8,0",,,
"000601,81,1647100,2389300,0,0,0,742200,001031,001123,9027.84,,0.493119,001123,0.5,0",,,
"000795,81,2154800,2393400,0,0,0,238600,000169,001437,5164.61,,0.797786,001437,0.8,0",,,
"000798,81,2159900,2398800,0,0,0,238900,000169,001437,5165.16,,0.797783,001437,0.8,0",,,
"000803,81,2168000,2406300,0,0,0,238300,000169,001437,5166.44,,0.747789,001437,0.75,0",,,
"000807,81,2186500,2426100,0,0,0,239600,000169,001437,5162.95,,0.647777,001437,0.65,0",,,
"000614,81,1680800,2431900,0,0,0,751100,001123,001031,9029.2,,0.693037,001031,0.7,0",,,
"000825,81,2212700,2434200,0,0,0,221500,001086,000004,3935.51,,0.797945,000004,0.8,0",,,
"000818,81,2202600,2436700,0,0,0,234100,001086,000004,3933.38,,0.797829,000004,0.8,0",,,
"000847,81,2274000,2456100,0,0,0,182100,001086,000004,3935.02,,0.79831,000004,0.8,0",,,
"000816,81,2200400,2498200,0,0,0,297800,001437,000169,5173.65,,0.797238,000169,0.8,0",,,
"000820,81,2205500,2498300,0,0,0,292800,001437,000169,5170.88,,0.797284,000169,0.8,0",,,
"000827,81,2216900,2500500,0,0,0,283600,001437,000169,5170.1,,0.797369,000169,0.8,0",,,
"000828,81,2219000,2502600,0,0,0,283600,001437,000169,5174.02,,0.747369,000169,0.75,0",,,
"000833,81,2232400,2504800,0,0,0,272400,001437,000169,5170.79,,0.797473,000169,0.8,0",,,
"000838,81,2244900,2506900,0,0,0,262000,001437,000169,5171.15,,0.797569,000169,0.8,0",,,
"000813,81,2195200,2510900,0,0,0,315700,000169,001437,5163.32,,0.747072,001437,0.75,0",,,
"000817,81,2202400,2513500,0,0,0,311100,000169,001437,5163.31,,0.747115,001437,0.75,0",,,
"000846,81,2272100,2513700,0,0,0,241600,001437,000169,5172.66,,0.797758,000169,0.8,0",,,
"000849,81,2277900,2517400,0,0,0,239500,001437,000169,5172.56,,0.797778,000169,0.8,0",,,
"000826,81,2216300,2518500,0,0,0,302200,000169,001437,5167.3,,0.747197,001437,0.75,0",,,
"000850,81,2282600,2521200,0,0,0,238600,001437,000169,5169.33,,0.797786,000169,0.8,0",,,
"000867,81,2341000,2522300,0,0,0,181300,000004,001086,3939.06,,0.548318,001086,0.55,0",,,
"000852,81,2283800,2523700,0,0,0,239900,001437,000169,5170.11,,0.747774,000169,0.75,0",,,
"000851,81,2283200,2527600,0,0,0,244400,000169,001437,5163.81,,0.797732,001437,0.8,0",,,
"000845,81,2271600,2529300,0,0,0,257700,000169,001437,5166.56,,0.747609,001437,0.75,0",,,
"000875,81,2354700,2638100,0,0,0,283400,001437,000169,5169.05,,0.647371,000169,0.65,0",,,
"000879,81,2358800,2642700,0,0,0,283900,001437,000169,5174.45,,0.747367,000169,0.75,0",,,
"000887,81,2374100,2644800,0,0,0,270700,001437,000169,5174.01,,0.797489,000169,0.8,0",,,
"000895,81,2400500,2648900,0,0,0,248400,001437,000169,5173.52,,0.747695,000169,0.75,0",,,
"000874,81,2353700,2653600,0,0,0,299900,000169,001437,5167.21,,0.747218,001437,0.75,0",,,
"000877,81,2357600,2656100,0,0,0,298500,000169,001437,5166.38,,0.797231,001437,0.8,0",,,
"000880,81,2362500,2658300,0,0,0,295800,000169,001437,5162.07,,0.697256,001437,0.7,0",,,
